"receiver","balance"
0x5F24D718FCd798F43d37B20E7c50C400b82891BB,100573303
0xbc02939D916724e232ebC54B3d49ADc83fFfcad0,0
0x6255c8305CFE99CFBfA2F567fE992583846b4986,100573302
0x166461E6D138D48ee2B40d6120Ea1bDdf4Fb40A5,0
0x0468c3183E52FDb2c8028434cDDDb77D6dF10426,0
0x85Cf1ceb982Eb9de0c8a76B76A9b132D22538CDA,0
0x8a7bb9187D769f32959B9cbc744E1FC0edD95bc0,0
0xD87d8537494e703eB56d852c74726fbaDff4B818,98343783
0x0f2Ede90F84d2f820c967C30842f8295E5f559B1,0
0x2b6BcDB2C67B905D094ec34dfb1DEb54569E2767,0
0x291E4eBB46C04d87c2fB10582b20E9258A1a83f8,0
0x895E535f386CC8e9F2D36e590128c55EdeF28E99,0
0xCa29302DFd9041bB151151fF20d41c0534d00CAA,0
0x3d82D47D1E547C79208174a9ea3ADe2786B9b383,68376721
0x817D03c548fFabd3CF19a465C1C7e0B2834939a3,0
0x1Eca83d1C2a32094aA4D21E4075dBd2CA1e7e8B3,60156925
0xD5983D35174E13521B6fAAD85BEC792BF3CD12a4,0
0x65fEd0512ed1D30E9f152e172f857DEb5CAA61C8,56204255
0x0FDC97E69e857494C8791Dd3B80Bf1Ef505A0937,0
0x0EB83fD4801AF7207c454c84a139C8bc91c54436,0
0xe6c476609E34740249ba442B8215279C5541cE66,0
0x44b473824a4ddd9beea55Ce934142c354a7b84c9,0
0xa3DcD8E2F1Bba0898f58737D7C9146aB010921Af,29656537
0x21A02F0fB67BccEaAEbec80304bEc0A92D2797e1,0
0x5Cf4ed75b5eA87a5363acFB1A38c2c82c1DAcB13,0
0x7611AE67894523755f688b27ed36e2DdF3026269,0
0x603888f610AfeCCf1572151516F8C8d880105543,0
0x3D8a8980aC68554Da0AF80972ab992628B500808,0
0x022607De18ff02f02C38012829e52e41B6956593,8231355
0x036d6794fdDE4b5c4ED216503d0717783dF900AA,5828862
0x151F1c8b447eE78EEAcEdda368913B6601E415E1,0
0xFB3375d76Cd1C487eE721A92342F9f59EF41e028,0
0x6b477e1EBbfbcd09b3FD3A48F32F0ce9c991581B,0
0x0A48c3a67c7Dda56aD486f3CD03304AE04B50db8,0
0x42A22772deC0cAe3B30658fB880f9Cd07397c637,0
