"receiver","balance"
0xf793859eC763477EE2f282186eBB2Fb2E6A71BbA,90013.434224
0x423bF3038EAEE9cB3880DDdc44b8AaA543Aa5B4A,60199.243454
0x05745Ca3Ac6FFCB336Fcf57e270E67a5eCf06175,29413.411328
0x1F88d0F55931fdc1DD95a714BDF7208ef9B4AB4f,23124.883334
0x84197fa35061a353FDfab8eE125beE39668c056B,18300.150232
0xaB545C8EB7aEbeb4f73B68503245E7050b7B8c19,11761.022
0x1858C0c5C0a5E18232b22CED0095b7E3dD8A7eDC,9098.507558
0x9Bd26Aef3805e8B88581CF090a3905c9029b2780,8377.014093
0xB389efe19DA39DeD65657736E4ed298017d9238C,7278.9869852
0x1E11D959310C69628D487620A17D7F8841257BC9,5693.8726277999995
0x7701eA24fF3F7f2d27a490Fd56be79f934A513Dc,4583.9940286
0xE1CbA71F8C268E866c1070C233113A0bDF2B2869,4094.3736357999996
0xC7943625De1318f75F4a3E1C2c1EB3de39790A4c,3727.33928
0x9Ca627DE8E06213671B6166717C8Cf876C1D7808,3562.0516862
0xbA4203B7Eb3528f9Ce4A2D838c2cD5cBDd5fbE65,2716.6151432
0x2319ad98c36dfBcd5e99a99685B317A71e14FCB6,2636.3687854
0xF70fEAa153A0Ffc391525c1226d6E0f00eDF9974,2525.9961174
0x91d8e910cD54a978F5929BB63b0A1cEE5aEAC09b,2056.7313396
0xD1ecDFc524ddbb8d32Ad62F4a2f5554cb92afEC5,1726.3370908
0xf7AeF5FC0F5d6b030c417d6a44fCc23497Cd3E0a,1701.3675363999998
0xD563834c354a736c92708E4c727eB0Da81ABfDC8,1633.1536088
0x613174b2CA69A9644cf0E2E9dd0B628b760F1418,1532.1897583999998
0xe02C859De76A8Ab1124742c416B8186978E09bb4,1388.1624736
0xf6beA11f086242ec1b61968a8557b18aeECF0086,1209.4854086
0x853eadd8cc45896D29826911026e47B919F7368d,1205.6856938
0xAD8da72fB6c0Bc3b27A67dBe0Daf8AD1476c8D20,1126.1630912
0xDa399382F2bCAF1199D72D0E76592eb3147aC8f6,1125.1679278000001
