"receiver","balance"
0xE98566189AB596E7eA585E898ee0FD580A64D179,110.07039616419
0xEb96A35B1728c4381B8ab3cbf8959f5b30e14141,109.296536296388
0xA718f325b66C4904fefb0a4d07D148A524d05C9f,105.37198367602201
0xD54373994D41aDa61Cf1B00f961c936f7071B53D,101.80671037448799
0x4AFeD450a0DB5483A7F70bfbCf0B5231A5e5899F,99.226773686726
0xBABA3AF8524b044A4aB2956789bAaDDb93Ca7725,92.81390545405999
0x0B6625fC636c089be3486768B2cC933bA4511163,92.29226341713
0x5F24D718FCd798F43d37B20E7c50C400b82891BB,90.98806378428199
0x166461E6D138D48ee2B40d6120Ea1bDdf4Fb40A5,90.986420859978
0x8a7bb9187D769f32959B9cbc744E1FC0edD95bc0,90.25498752200001
0xD87d8537494e703eB56d852c74726fbaDff4B818,88.971030417402
0x1Eca83d1C2a32094aA4D21E4075dBd2CA1e7e8B3,54.42360910595
0x65fEd0512ed1D30E9f152e172f857DEb5CAA61C8,50.84765227297
0xa3DcD8E2F1Bba0898f58737D7C9146aB010921Af,26.830091084678
0xCc77f18A2a1fD216C7C225BC4096249bFA8e501c,21.840183475628
0x022607De18ff02f02C38012829e52e41B6956593,7.44685748037
0x036d6794fdDE4b5c4ED216503d0717783dF900AA,5.273336478228
0xEB20d24d42110B586B3bc433E331Fe7CC32D1471,0.512456678748
0xa368C967c5eF51cCa5769bCC20A86faCa042B1F6,0.016284491999999998
0x8C05776Efb1f4692164F5D6AFf986b39bf5F4651,0.016284491999999998
0x8967E0eAd53C4A4c60fd1aDE925bdBe0c93D58fE,918.8976958000001
0x6b477e1EBbfbcd09b3FD3A48F32F0ce9c991581B,0.00904694
0x5Fe1d48622140c84FD89f8b01093de086C9798F5,0.016284491999999998
0x5EF7F250f74d4F11A68054AE4e150705474a6D4a,878.8378454799999
0x5a69428DfE7aF2E64bc40e065E139CAf8FDb09B6,0.0073280214
0x555eEe16ef32EE87c46a50c0227a3BFA89e45EF9,0.22771147979999998
0x3D8a8980aC68554Da0AF80972ab992628B500808,33.44653718
0x3B0702b7664649321FB22174B48F1220f723810D,0.40304117700000003
0x30713a9895E150D73fB7676D054814d30266F8F1,0.013389471200000001
0x290226b6B5C6daAe68a57e626481E7caF900F754,0.1328995486
0x28170471dEC2A738301A2D792072817EE23b45C5,0.45551342899999997
0x263a8a1297582c307A008DE90372fbC98bEC1BA8,1708.514619
0x10B850C3abFca78d693C9cD6FcE809c129109d1c,0.003166429
0x0141FE1110c12563DBe4E6161A1bC29Af98EA1a7,0.018003410600000002
0xFB3375d76Cd1C487eE721A92342F9f59EF41e028,2.4476496169999997
0xE6f238F3f50a4eF83e4b0cde9478BFE49c5717A9,1426.702438
0xe6c476609E34740249ba442B8215279C5541cE66,32.83586873
0xd67451Bd22CfCA3502748f19Ffe238EAfaC5aB70,513.45003276
0xD5983D35174E13521B6fAAD85BEC792BF3CD12a4,53.819341365999996
0xCa29302DFd9041bB151151fF20d41c0534d00CAA,64.378929734
0xbc02939D916724e232ebC54B3d49ADc83fFfcad0,90.98507558
0x9c75f87080c1D615cee2771e9489203699b3C1d3,544.0286899600001
0x8FB7b34Db316353f4CC8855C9D3BDFb859562f91,272.95522674
0x895E535f386CC8e9F2D36e590128c55EdeF28E99,72.125824456
0x85Cf1ceb982Eb9de0c8a76B76A9b132D22538CDA,90.93079394
0x817D03c548fFabd3CF19a465C1C7e0B2834939a3,57.994504176
0x7611AE67894523755f688b27ed36e2DdF3026269,20.718397294
0x6676773eCc9b6876E72d080C47eC1Ce03959fC87,96.17801914
0x603888f610AfeCCf1572151516F8C8d880105543,16.980201685999997
0x44b473824a4ddd9beea55Ce934142c354a7b84c9,32.387140506
0x3DA8CDdd524eaf5C908f2366B3c412C0da1fEbD6,316.81479186
0x3aCaf50E05e68CC2eFdDD73315c6c09A1034BB2A,267.32803006
0x2b6BcDB2C67B905D094ec34dfb1DEb54569E2767,81.88837741
0x291E4eBB46C04d87c2fB10582b20E9258A1a83f8,74.839001762
0x21A02F0fB67BccEaAEbec80304bEc0A92D2797e1,22.746721242
0x151F1c8b447eE78EEAcEdda368913B6601E415E1,5.0924320566
0x0f2Ede90F84d2f820c967C30842f8295E5f559B1,83.206516568
0x0EB83fD4801AF7207c454c84a139C8bc91c54436,45.493442484
0x0A48c3a67c7Dda56aD486f3CD03304AE04B50db8,0.7503532036
